iter	Logloss
243	0.01421026939
244	0.01414919844
245	0.01411058341
246	0.01409122597
247	0.01403628244
248	0.01401294985
249	0.01399130029
250	0.01394692301
251	0.01390267394
252	0.01388598426
253	0.01383218046
254	0.01373949765
255	0.01372908599
256	0.01367568903
257	0.01363531871
258	0.01357354446
259	0.0135464038
260	0.01349535748
261	0.01341333968
262	0.01338087989
263	0.01337312428
264	0.01332729303
265	0.01329125122
266	0.01328955109
267	0.01326688383
268	0.01323904723
269	0.0132276561
270	0.01319077573
271	0.01314886053
272	0.01311249384
273	0.01309635897
274	0.01303831668
275	0.01301387095
276	0.01296176072
277	0.01296156552
278	0.01294011373
279	0.01292680959
280	0.01292491748
281	0.01292297663
282	0.01290286848
283	0.0129012491
284	0.0128852699
285	0.01286480202
286	0.01285254415
287	0.01281202893
288	0.01277646567
289	0.01275298673
290	0.01271120955
291	0.01271119608
292	0.01264510373
293	0.0126403405
294	0.01260952138
295	0.01258344366
296	0.01257917717
297	0.01257754914
298	0.01253948663
299	0.0124990082
300	0.01249137823
301	0.01248449592
302	0.01247583166
303	0.01242361366
304	0.01241753473
305	0.01237411151
306	0.01236973694
307	0.01229422398
308	0.01226583109
309	0.01220979702
310	0.01217112126
311	0.01214239792
312	0.0121396924
313	0.01211055193
314	0.0120848753
315	0.01207914743
316	0.01206573144
317	0.01204011351
318	0.01202265233
319	0.01200837329
320	0.01197333552
321	0.01193910756
322	0.01190603547
323	0.01187497936
324	0.01186499878
325	0.01185351464
326	0.01184465852
327	0.01183424938
328	0.01180077031
329	0.01178777578
330	0.01175652612
331	0.01173387247
332	0.01172559962
333	0.01168722947
334	0.01165547546
335	0.01163886982
336	0.01163888594
337	0.01163002107
338	0.01162448317
339	0.01162114426
340	0.01161589015
341	0.01161305075
342	0.01160293591
343	0.01156153221
344	0.01152913541
345	0.01151652343
346	0.01149525496
347	0.01148431544
348	0.01147148356
349	0.01144725206
350	0.01141060381
351	0.01135694283
352	0.01132766529
353	0.01131289269
354	0.0113093858
355	0.01130554665
356	0.01128139691
357	0.01126254197
358	0.01125346119
359	0.01121607329
360	0.0111996355
361	0.01119346279
362	0.01117869139
363	0.01117241564
364	0.01115263293
365	0.01112251711
366	0.01105648128
367	0.01104570487
368	0.01101949796
369	0.0110056702
370	0.01100576343
371	0.01098900217
372	0.01096731808
373	0.01096722321
374	0.01096719853
375	0.01096672744
376	0.0109665877
377	0.01096654075
378	0.01096658564
379	0.01096605477
380	0.01096558004
381	0.01096553161
382	0.01094405802
383	0.01093003034
384	0.01089336803
385	0.01086265021
386	0.01085735317
387	0.01082118958
388	0.01079609469
389	0.01076654092
390	0.01075644015
391	0.01075127588
392	0.01072704763
393	0.01072704763
394	0.01070918181
395	0.01069925245
396	0.01069920556
397	0.01067632371
398	0.01066787899
399	0.01066765742
400	0.01065727877
401	0.01065057233
402	0.01059553111
403	0.01056523426
404	0.01054606655
405	0.01054610273
406	0.01052461977
407	0.01050412153
408	0.01046455728
409	0.01045123592
410	0.0104284629
411	0.0104285196
412	0.01041716592
413	0.01041561773
414	0.01038574816
415	0.01037940341
416	0.01037244519
417	0.01037244519
418	0.01037241366
419	0.01037236207
420	0.01034439047
421	0.01033710478
422	0.01031895977
423	0.01028447563
424	0.01026106781
425	0.01024684041
426	0.01023842551
427	0.01023477455
428	0.01021835914
429	0.01021752676
430	0.01021752676
431	0.01019027194
432	0.01015487602
433	0.01014708439
434	0.01013417949
435	0.01012625301
436	0.01010943474
437	0.010064759
438	0.0100389149
439	0.01003885093
440	0.01000514782
441	0.009976347441
442	0.009947380705
443	0.009933258464
444	0.009915067114
445	0.009905672467
446	0.009881029853
447	0.00987108346
448	0.00984832733
449	0.009837268688
450	0.009774286035
451	0.009773969471
452	0.009755635122
453	0.00972312853
454	0.009693511296
455	0.009683010069
456	0.009672709854
457	0.009658863826
458	0.009649012807
459	0.0096403846
460	0.009623511948
461	0.009597473802
462	0.009597449289
463	0.009597380555
464	0.00959728472
465	0.009597285364
466	0.009597295811
467	0.00959724215
468	0.009597230744
469	0.009597244101
470	0.009597207336
471	0.009597164775
472	0.009597164775
473	0.009597164775
474	0.009597164775
475	0.009597164775
476	0.009597164775
477	0.009597164775
478	0.009597164775
479	0.009597164775
480	0.009597164775
481	0.009597164775
482	0.009597164775
483	0.009597164775
484	0.009597164775
485	0.009597164775
486	0.009597164775
487	0.009597164775
488	0.009597164775
489	0.009597164775
490	0.009597164775
491	0.009597164775
492	0.009597164775
493	0.009597164775
494	0.009597164775
495	0.009597164775
496	0.009597164775
497	0.009597164775
498	0.009597164775
499	0.009597164775
500	0.009597164775
501	0.009597164775
502	0.009597164775
503	0.009597164775
504	0.009597164775
505	0.009597164775
506	0.009597164775
507	0.009597164775
508	0.009597164775
509	0.009597164775
510	0.009597164775
511	0.009564371605
512	0.009563136044
513	0.009546286309
514	0.009526412988
515	0.009526340763
516	0.009513671177
517	0.009494385723
518	0.009468784247
519	0.009468752205
520	0.009441677868
521	0.009435299125
522	0.009412161919
523	0.009410382422
524	0.009401821457
525	0.009391849066
526	0.009372758063
527	0.009352036384
528	0.009316218082
529	0.009286368206
530	0.009274937213
531	0.009274866471
532	0.00926032129
533	0.009239917335
534	0.009229033548
535	0.009229043544
536	0.009229026463
537	0.009229031944
538	0.00922897751
539	0.009228944758
540	0.009228924631
541	0.009228963073
542	0.009228940051
543	0.009228947265
544	0.009228917158
545	0.009208903581
546	0.009204168203
547	0.009187726288
548	0.009174126091
549	0.009166158078
550	0.009146733913
551	0.009146696382
552	0.009146740555
553	0.009146690457
554	0.009146724111
555	0.009146727142
556	0.009146761256
557	0.009146685935
558	0.009146687676
559	0.009146705934
560	0.009146696189
561	0.009146680196
562	0.009146711794
563	0.009146697865
564	0.009146650726
565	0.009146684259
566	0.009146693416
567	0.009146687354
568	0.009146660004
569	0.009146658077
570	0.009146659681
571	0.009146636926
572	0.009146668524
573	0.009146655111
574	0.009146627833
575	0.009146614807
576	0.009146587908
577	0.009146616556
578	0.009146606174
579	0.009146595977
580	0.00914652904
581	0.009146482102
582	0.00914655032
583	0.009146544573
584	0.009146500472
585	0.009146495571
586	0.009146452486
587	0.009146423403
588	0.009146423403
589	0.009146423403
590	0.009146423403
591	0.009146423403
592	0.009146423403
593	0.009146423403
594	0.009146423403
595	0.009146423403
596	0.009146423403
597	0.009146423403
598	0.009146423403
599	0.009146423403
600	0.009146423403
601	0.009146423403
602	0.009146423403
603	0.009146423403
604	0.009146423403
605	0.009146423403
606	0.009146423403
607	0.009146423403
608	0.009146423403
609	0.009146423403
610	0.009146423403
611	0.009146423403
612	0.009146423403
613	0.009146423403
614	0.009146423403
615	0.009146423403
616	0.009146423403
617	0.009146423403
618	0.009146423403
619	0.009146423403
620	0.009146423403
621	0.009146423403
622	0.009146423403
623	0.009146423403
624	0.009146423403
625	0.009146423403
626	0.009146423403
627	0.009146423403
628	0.009146423403
629	0.009146423403
630	0.009146423403
631	0.009146423403
632	0.009146423403
633	0.009146423403
634	0.009146423403
635	0.009146423403
636	0.009146423403
637	0.009146423403
638	0.009146423403
639	0.009146423403
640	0.009146423403
641	0.009146423403
642	0.009128959386
643	0.009107512764
644	0.009107493289
645	0.009104163014
646	0.009077661226
647	0.00907349037
648	0.009054629559
649	0.009032757998
650	0.009016501281
651	0.009004109552
652	0.009004057705
653	0.008993470453
654	0.008993462191
655	0.008993456008
656	0.00899347142
657	0.008993463609
658	0.008993474
659	0.008993450398
660	0.008993476781
661	0.008993495409
662	0.00899346639
663	0.008993449809
664	0.008993448262
665	0.008993413963
666	0.008993428916
667	0.008993409892
668	0.008993458579
669	0.008993387394
670	0.008993410279
671	0.008993434276
672	0.008993393972
673	0.008993393585
674	0.008993398688
675	0.0089934146
676	0.0089934237
677	0.008993385137
678	0.008993374626
679	0.008993401186
680	0.008993390683
681	0.008993399647
682	0.008993345664
683	0.008993314646
684	0.008993332645
685	0.008993323811
686	0.008993345599
687	0.008993331863
688	0.008993304521
689	0.008993314791
690	0.008993336837
691	0.00899335786
692	0.008993315935
693	0.008993342375
694	0.00899330814
695	0.008993301563
696	0.008993347413
697	0.008993315032
698	0.008993348694
699	0.0089933229
700	0.008993310792
701	0.008993287045
702	0.008993317813
703	0.008993317104
704	0.008993246999
705	0.008993224381
706	0.008993263379
707	0.008993236432
708	0.008993237197
709	0.008993246935
710	0.008993196893
711	0.008993221027
712	0.008993199473
713	0.00899324791
714	0.008993202375
715	0.008993191355
716	0.008993180401
717	0.008993189034
718	0.008993174138
719	0.008993175169
720	0.008993179941
721	0.00899318801
722	0.008993151495
723	0.008993163304
724	0.008993143748
725	0.008993144796
726	0.008993097012
727	0.008993072765
728	0.008993090628
729	0.008993109442
730	0.008993135696
731	0.008993093658
732	0.008982659731
733	0.00898259306
734	0.008964850913
735	0.008964862327
736	0.008964887928
737	0.008964821959
738	0.008964804233
739	0.008964802613
740	0.008964793133
741	0.008964834276
742	0.008964761148
743	0.008964789845
744	0.008964794874
745	0.008964797389
746	0.008964803838
747	0.008952952837
748	0.008950417229
749	0.008938357096
750	0.008938257843
751	0.008937994352
752	0.008938014278
753	0.008937967791
754	0.008933036317
755	0.008932781015
756	0.008920125608
757	0.00892006034
758	0.008900970941
759	0.008900765093
760	0.00889454821
761	0.008881868748
762	0.008881796201
763	0.008881404824
764	0.008881326215
765	0.008881269854
766	0.008876764313
767	0.008860944419
768	0.008860824337
769	0.008836665544
770	0.008836623185
771	0.008836616341
772	0.008836629569
773	0.008836622919
774	0.008836607128
775	0.008836593836
776	0.00883660313
777	0.008836567396
778	0.008836574554
779	0.008836533291
780	0.008836489174
781	0.008836439261
782	0.008836417465
783	0.008836419077
784	0.008836430491
785	0.008836434231
786	0.008836419206
787	0.008836405922
788	0.008836406051
789	0.008836324089
790	0.008832092549
791	0.008822057648
792	0.00882206475
793	0.008810333105
794	0.008799047271
795	0.008784344872
796	0.0087664186
797	0.008762838658
798	0.008762777009
799	0.00876278798
800	0.008762747474
801	0.008762741284
802	0.00876271748
803	0.008762723679
804	0.008762724324
805	0.008762678595
806	0.008762682407
807	0.008762619404
808	0.008762634494
809	0.008762618251
810	0.008762577746
811	0.008762616567
812	0.008762582776
813	0.008762571039
814	0.008762577552
815	0.008762573748
816	0.008762532355
817	0.008762579938
818	0.008762530413
819	0.008762546599
820	0.008762528027
821	0.008762492882
822	0.008762498436
823	0.008762474825
824	0.008762471343
825	0.008762458317
826	0.008762394532
827	0.008762370809
828	0.008762404672
829	0.008762297939
830	0.00876227524
831	0.008762221007
832	0.008762204434
833	0.008762149298
834	0.008762177099
835	0.008762144913
836	0.008762123495
837	0.008762093009
838	0.008762093323
839	0.008762084037
840	0.008762009104
841	0.008761995626
842	0.008762032061
843	0.008762053342
844	0.008761997311
845	0.008762008258
846	0.008762017165
847	0.008761993369
848	0.008762010853
849	0.008761896575
850	0.008761881671
851	0.008761876391
852	0.008761853893
853	0.008761857174
854	0.00876185711
855	0.00876184235
856	0.00876184925
857	0.008761825842
858	0.00876180681
859	0.008761780749
860	0.008761786053
861	0.008761748208
862	0.008761716916
863	0.008761702608
864	0.008761702608
865	0.008761702608
866	0.008739043327
867	0.008736030713
868	0.00869288892
869	0.008673668163
870	0.008663869387
871	0.008662069568
872	0.008662088011
873	0.008662039324
874	0.008662077637
875	0.008662048876
876	0.008662028941
877	0.008662053575
878	0.008662035777
879	0.008662033641
880	0.008662036543
881	0.008662017527
882	0.008662017463
883	0.008662083626
884	0.008662022815
885	0.008662022815
886	0.008662022815
887	0.008662022815
888	0.008662022815
889	0.008662022815
890	0.008662022815
891	0.008662022815
892	0.008662022815
893	0.008662022815
894	0.008662022815
895	0.008662022815
896	0.008662022815
897	0.008662022815
898	0.008662022815
899	0.008662022815
900	0.008662022815
901	0.008662022815
902	0.008662022815
903	0.008662022815
904	0.008662022815
905	0.008662022815
906	0.008662022815
907	0.008662022815
908	0.008662022815
909	0.008662022815
910	0.008662022815
911	0.008662022815
912	0.008662022815
913	0.008662022815
914	0.008662022815
915	0.008662022815
916	0.008662022815
917	0.008662022815
918	0.008662022815
919	0.008662022815
920	0.008662022815
921	0.008662022815
922	0.008662022815
923	0.008662022815
924	0.008662022815
925	0.008662022815
926	0.008662022815
927	0.008662022815
928	0.008662022815
929	0.008662022815
930	0.008662022815
931	0.008662022815
932	0.008662022815
933	0.008662022815
934	0.008662022815
935	0.008662022815
936	0.008662022815
937	0.008662022815
938	0.008662022815
939	0.008662022815
940	0.008662022815
941	0.008662022815
942	0.008662022815
943	0.008662022815
944	0.008662022815
945	0.008662022815
946	0.008662022815
947	0.008662022815
948	0.008662022815
949	0.008662022815
950	0.008662022815
951	0.008662022815
952	0.008662022815
953	0.008662022815
954	0.008662022815
955	0.008662022815
956	0.008662022815
957	0.008662022815
958	0.008662022815
959	0.008633672112
960	0.008627789978
961	0.008615951422
962	0.008591094592
963	0.008590998967
964	0.008590968658
965	0.008590985812
966	0.008590899658
967	0.008590958405
968	0.008590883867
969	0.00859095144
970	0.008590945701
971	0.008590904551
972	0.008590953625
973	0.008590888695
974	0.00859088431
975	0.008590836775
976	0.00859090314
977	0.008590821178
978	0.008590828263
979	0.008590802025
980	0.008586622125
981	0.00855775599
982	0.008557712405
983	0.008557706142
984	0.00855715072
985	0.008557107256
986	0.008557093658
987	0.008557118227
988	0.00855705129
989	0.008557075215
990	0.008557090949
991	0.008557050573
992	0.008557050573
993	0.008557050573
994	0.008557050573
995	0.008557050573
996	0.008557050573
997	0.008557050573
998	0.008557050573
999	0.008557050573
